Druh,Popis_druhu,Ctverec,Lokalita,Lokalita_short,Text,Datum,Pocet,Substrat,Lat,Lon,Zpusob,Autor,Poznamka
Acrossus rufipes,"Linnaeus, 1758",5958,"Kladruby nad Labem, ",Kladruby nad Labem,"Kladruby nad Labem, 31.8.1984, 3 ex., R. Dunda leg., det. et coll.; VI.-IX. 2003-2005, několik ex., K. Hoffmannová leg. (Hoffmannová 2006) 46                    Faunistika druhů čeledí Geotrupidae, Scarabaeoidae a Trogidae na území východních Čech",1984-08-31,3 ex.,NA,NA,NA,"leg., det. et coll.",NA,NA
Acrossus rufipes,"Linnaeus, 1758",5959,"Semín, ",Semín,"Semín, 26.7.1999, 1 ex., M. Brabec leg., det. et coll.; dtto, 4.8.1999, 5 ex.; dtto, 12.8.1999, 2 ex.; dtto, 2.7.2000, 5 ex.; dtto, 2.9.2000, 3 ex.; dtto, 25.8.2003, 2 ex.; dtto, 14.8.2004, 2 ex.",1999-07-26,1 ex.,NA,NA,NA,"leg., det. et coll.",M. Brabec,NA
Acrossus rufipes,"Linnaeus, 1758",5959,"Břehy, ",Břehy,"Břehy, 16.8.2017, 2 ex., M. Brabec leg., det. et coll.; dtto, 15.7.2018, 3 ex.",2017-08-16,2 ex.,NA,NA,NA,"leg., det. et coll.",M. Brabec,NA
Acrossus rufipes,"Linnaeus, 1758",5960,"Staré Hradiště, Hradiště na Písku, Kunětický les, lesní stezka",Staré Hradiště,"Staré Hradiště, Hradiště na Písku, Kunětický les, lesní stezka (50.0821253N, 15.7982600E), 4.7.2019, 1 ex., Equus, J. Mertlik leg. et coll.; dtto, (50.0822022N, 15.7976761E), 16.9.2019, 1 ex.",2019-07-04,1 ex.,Equus,50.0821253,15.79826,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5960,"Ráby, Kunětická hora, pastvina",Ráby,"Ráby, Kunětická hora, pastvina (50.0828767N, 15.8137094E), 3.9.2019, 1 ex., J. Mertlik leg. et coll.",2019-09-03,1 ex.,NA,50.0828767,15.8137094,leg. et coll.,J. Mertlik,pastvina (50.0828767N
Acrossus rufipes,"Linnaeus, 1758",5961,"Choteč, pastvina",Choteč,"Choteč, pastvina (50.0756350N, 15.8766717E), 6.8.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-08-06,1 ex.,NA,50.075635,15.8766717,leg. et coll.,J. Mertlik,pastvina (50.0756350N
Acrossus rufipes,"Linnaeus, 1758",5962,"Borohrádek, bez data, ",Borohrádek,"Borohrádek, bez data, 1 ex., S. Laibner leg., RMHK coll., J. Mertlik rev.",NA,1 ex.,NA,NA,NA,NA,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5962,"Zdelov, pastvina",Zdelov,"Zdelov, pastvina (50.0991031N, 16.1370406E), 20.7.2019, 2 ex., Equus, J. Mertlik leg. et coll.",2019-07-20,2 ex.,Equus,50.0991031,16.1370406,leg. et coll.,J. Mertlik,pastvina (50.0991031N
Acrossus rufipes,"Linnaeus, 1758",5962,Trusnov,Trusnov,"Trusnov (2 km SV), Obora, 17.7.1997, 2 ex., M. Mikát leg. et det., RMHK coll.",1997-07-17,2 ex.,NA,NA,NA,NA,M. Mikát,NA
Acrossus rufipes,"Linnaeus, 1758",5962,"Horní Jelení, ",Horní Jelení,"Horní Jelení, 18.9.1949, E. Šimek leg., RMHK coll. (Poláček 1977: 533); 20.8.1971, 1 ex., K. Poláček leg. et coll., V. Týr det. (Poláček 1977: 533)",1949-09-18,1 ex.,NA,NA,NA,leg. et coll.,NA,NA
Acrossus rufipes,"Linnaeus, 1758",5962,"Horní Jelení, Dolní Jelení, pastvina",Horní Jelení,"Horní Jelení, Dolní Jelení, pastvina (50.0519036N, 16.1092869E), 14.7.2019, 1 ex., Equus, J. Mertlik leg. et coll.",2019-07-14,1 ex.,Equus,50.0519036,16.1092869,leg. et coll.,J. Mertlik,pastvina (50.0519036N
Acrossus rufipes,"Linnaeus, 1758",5962,"Újezd u Chocně [Újezd nad Orlicí], bez data, ",Újezd u Chocně [Újezd nad Orlicí],"Újezd u Chocně [Újezd nad Orlicí], bez data, 1 ex., S. Laibner leg., RMHK coll., J. Mertlik rev.",NA,1 ex.,NA,NA,NA,NA,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5963,"Kostelecké Horky, pastvina",Kostelecké Horky,"Kostelecké Horky, pastvina (50.0447111N, 16.2064633E), 14.7.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-07-14,1 ex.,NA,50.0447111,16.2064633,leg. et coll.,J. Mertlik,pastvina (50.0447111N
Acrossus rufipes,"Linnaeus, 1758",5963,"Borovnice, Závrší",Borovnice,"Borovnice, Závrší (50.0480503N, 16.2471500E), 8.9.2018, 1 ex., Equus, J. Mertlik leg. et coll.; dtto, 50.0498161N, 16.2482953E), 14.7.2019, 1 ex.",2018-09-08,1 ex.,Equus,50.0480503,16.24715,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5963,Choceň,Choceň,"Choceň (59-6063), J. Ecler leg. (Poláček 1977: 533)",NA,NA,NA,NA,NA,NA,NA,NA
Acrossus rufipes,"Linnaeus, 1758",5963,"Brandýs nad Orlicí, bez data, ",Brandýs nad Orlicí,"Brandýs nad Orlicí, bez data, 1 ex., S. Laibner leg., RMHK coll., J. Mertlik rev.",NA,1 ex.,NA,NA,NA,NA,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5964,"Lukavice, ",Lukavice,"Lukavice, 8.8.1985, 1 ex., J. Resl leg. et coll. (Resl 2018)",1985-08-08,1 ex.,NA,NA,NA,leg. et coll.,J. Resl,NA
Acrossus rufipes,"Linnaeus, 1758",5964,České Libchavy,České Libchavy,"České Libchavy (50.0265125N, 16.3677206E), 12.9.2018, 2 ex., J. Mertlik leg. et coll.",2018-09-12,2 ex.,NA,50.0265125,16.3677206,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5964,Hejnice,Hejnice,"Hejnice (50.0600469N, 16.3917744E), 12.9.2018, 1 ex., J. Mertlik leg. et coll.",2018-09-12,1 ex.,NA,50.0600469,16.3917744,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5964,"Helvíkovice, pastvina u letiště",Helvíkovice,"Helvíkovice, pastvina u letiště (50.0854297N, 16.4363347E), 12.9.2018, 2 ex., J. Mertlik leg. et coll.",2018-09-12,2 ex.,NA,50.0854297,16.4363347,leg. et coll.,J. Mertlik,pastvina u letiště (50.0854297N
Acrossus rufipes,"Linnaeus, 1758",5965,"Studené, ",Studené,"Studené, 8.9.1972, 2 ex., J. Resl leg. et coll. (Resl 2018)",1972-09-08,2 ex.,NA,NA,NA,leg. et coll.,J. Resl,NA
Acrossus rufipes,"Linnaeus, 1758",5966,"Králíky, bez data, ",Králíky,"Králíky, bez data, 2 ex., J. Pavlů leg., RMHK coll., J. Mertlik rev.",NA,2 ex.,NA,NA,NA,NA,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",5966,"Dolní Hedeč, ",Dolní Hedeč,"Dolní Hedeč, 27.5.1989, 1 ex., K. Poláček leg., J. Resl coll. (Resl 2018); dtto, 1.8.1989, 1 ex.; dtto, 21.7.1990, 1 ex.",1989-05-27,1 ex.,NA,NA,NA,NA,J. Resl,NA
Acrossus rufipes,"Linnaeus, 1758",5966,"Lichkov, pastvina",Lichkov,"Lichkov, pastvina (50.0915953N, 16.6741494E), 5.8.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-08-05,1 ex.,NA,50.0915953,16.6741494,leg. et coll.,J. Mertlik,pastvina (50.0915953N
Acrossus rufipes,"Linnaeus, 1758",6060,"Janovice, ",Janovice,"Janovice, 22.8.1974, 1 ex., R. Macek leg., J. Resl coll. (Resl 2018)",1974-08-22,1 ex.,NA,NA,NA,NA,J. Resl,NA
Acrossus rufipes,"Linnaeus, 1758",6062,"Dobříkov, ",Dobříkov,"Dobříkov, 30.7.2019, 1 ex., Bos, V. Hron leg., det. et coll.",2019-07-30,1 ex.,NA,NA,NA,"leg., det. et coll.",V. Hron,NA
Acrossus rufipes,"Linnaeus, 1758",6064,"Řetůvka, Husí krk",Řetůvka,"Řetůvka, Husí krk (49.9657458N, 16.3448486E), 17.10.2018, 1 ex., J. Mertlik leg. et coll.",2018-10-17,1 ex.,NA,49.9657458,16.3448486,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",6064,"Ústí nad Orlicí, bez data, ",Ústí nad Orlicí,"Ústí nad Orlicí, bez data, 3 ex., S. Laibner leg., RMHK coll., J. Mertlik rev.",NA,3 ex.,NA,NA,NA,NA,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",6064,"Dolní Libchavy, ",Dolní Libchavy,"Dolní Libchavy, 19.8.1997, 1 ex., J. Fikera leg., J. Resl coll. (Resl 2018)",1997-08-19,1 ex.,NA,NA,NA,NA,J. Resl,NA
Acrossus rufipes,"Linnaeus, 1758",6065,"Petrovice, pastvina nad Petrovicemi",Petrovice,"Petrovice, pastvina nad Petrovicemi (49.9885864N, 16.5314808E), 24.7.2019, 2 ex., Bos, J. Mertlik leg. et coll.",2019-07-24,2 ex.,NA,49.9885864,16.5314808,leg. et coll.,J. Mertlik,pastvina nad Petrovicemi (49.9885864N
Acrossus rufipes,"Linnaeus, 1758",6066,"Horní Heřmanice, Dolní Heřmanice, pastvina pod Valentovými vrchy",Horní Heřmanice,"Horní Heřmanice, Dolní Heřmanice, pastvina pod Valentovými vrchy (49.9625561N, 16.6879517E), 10.8.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-08-10,1 ex.,NA,49.9625561,16.6879517,leg. et coll.,J. Mertlik,pastvina pod Valentovými vrchy (49.9625561N
Acrossus rufipes,"Linnaeus, 1758",6066,"Horní Heřmanice, Chudoba, Valentovy vrchy, pastvina",Horní Heřmanice,"Horní Heřmanice, Chudoba, Valentovy vrchy, pastvina (49.9581597N, 16.6801625E), 10.8.2019, Bos, J. Mertlik leg. et coll.",2019-08-10,NA,NA,49.9581597,16.6801625,leg. et coll.,J. Mertlik,pastvina (49.9581597N
Acrossus rufipes,"Linnaeus, 1758",6159,"Běstvina, pastvina SV od obce, ",Běstvina,"Běstvina, pastvina SV od obce, 24.7.2019, 2 ex., Bos, V. Hron leg., det. et coll.; dtto, 1.9.2019, 1 ex., Equus.",2019-07-24,2 ex.,Equus,NA,NA,"leg., det. et coll.",V. Hron,pastvina SV od obce
Acrossus rufipes,"Linnaeus, 1758",6160,"České Lhotice, Vedralka, ",České Lhotice,"České Lhotice, Vedralka, 1.8.2019, 8 ex., Bos, V. Hron leg., det. et coll.",2019-08-01,8 ex.,NA,NA,NA,"leg., det. et coll.",V. Hron,NA
Acrossus rufipes,"Linnaeus, 1758",6160,"Seč, Proseč, pastvina",Seč,"Seč, Proseč, pastvina (49.8248544N, 15.6710678E), 18.7.2019, 1 ex., Bos, J. Mertlik leg. et coll.; dtto, 24.7.2019, 2 ex., Bos, V. Hron leg., det. et coll.; dtto, 29.8.2019, 1 ex.",2019-07-18,1 ex.,NA,49.8248544,15.6710678,leg. et coll.,J. Mertlik,pastvina (49.8248544N
Acrossus rufipes,"Linnaeus, 1758",6163,"Litomyšl, VIII. ",Litomyšl,"Litomyšl, VIII. 1936, 1 ex., A. Šauer leg. (Poláček 1977: 533), V. Týr det.",NA,1 ex.,NA,NA,NA,NA,NA,NA
Acrossus rufipes,"Linnaeus, 1758",6164,"Čistá, ",Čistá,"Čistá, 17.8.2019, více ex., Equus, V. Hron leg., det. et coll.",2019-08-17,NA,Equus,NA,NA,"leg., det. et coll.",V. Hron,NA
Acrossus rufipes,"Linnaeus, 1758",6164,"Janov, VII.",Janov,"Janov, VII.1982, 1 ex., J. Resl leg. et coll. (Resl 2018)",NA,1 ex.,NA,NA,NA,leg. et coll.,J. Resl,NA
Acrossus rufipes,"Linnaeus, 1758",6164,"Semanín, U Střelnice, pastvina",Semanín,"Semanín, U Střelnice, pastvina (49.8570353N, 16.4571750E), 15.8.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-08-15,1 ex.,NA,49.8570353,16.457175,leg. et coll.,J. Mertlik,pastvina (49.8570353N
Acrossus rufipes,"Linnaeus, 1758",6165,"Anenská Studánka, pastviny pod Velkou plání",Anenská Studánka,"Anenská Studánka, pastviny pod Velkou plání (49.8542736N, 16.5409725E), 15.8.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-08-15,1 ex.,NA,49.8542736,16.5409725,leg. et coll.,J. Mertlik,NA
Acrossus rufipes,"Linnaeus, 1758",6261,"Hlinsko, Havlíčkova, pastvina",Hlinsko,"Hlinsko, Havlíčkova, pastvina (49.7568244N, 15.9023083E), 18.7.2019, 1 ex., Equus, J. Mertlik leg. et coll.",2019-07-18,1 ex.,Equus,49.7568244,15.9023083,leg. et coll.,J. Mertlik,pastvina (49.7568244N
Acrossus rufipes,"Linnaeus, 1758",6363,"Korouhev, pastvina",Korouhev,"Korouhev, pastvina (49.6676733N, 16.2483617E), 1.8.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-08-01,1 ex.,NA,49.6676733,16.2483617,leg. et coll.,J. Mertlik,pastvina (49.6676733N
Acrossus rufipes,"Linnaeus, 1758",6364,"Jedlová, Na Bysterském, pastvina",Jedlová,"Jedlová, Na Bysterském, pastvina (49.6485528N, 16.3453825E), 1.8.2019, 1 ex., Bos, J. Mertlik leg. et coll.",2019-08-01,1 ex.,NA,49.6485528,16.3453825,leg. et coll.,J. Mertlik,pastvina (49.6485528N
Acrossus rufipes,"Linnaeus, 1758",6365,"Dlouhá Loučka, pastvina",Dlouhá Loučka,"Dlouhá Loučka, pastvina (49.6987269N, 16.6136931E), 23.8.2019, 2 ex., Bos, J. Mertlik leg. et coll. Elateridarium 14: 15-147, 2020                                                                                         47 Agoliinus A. Schmidt, 1913 Agoliinus nemoralis (Erichson, 1848)",2019-08-23,2 ex.,NA,49.6987269,16.6136931,leg. et coll.,J. Mertlik,pastvina (49.6987269N
Agoliinus nemoralis,"Erichson, 1848",5456,"Kacanovy, ",Kacanovy,"Kacanovy, 4.4.1999, 4 ex., M. Průša leg. et coll., V. Týr det.; dtto, 15.4.2000, 4 ex.; dtto, 11.4.2004, 9 ex.; dtto, 16.4.2005, 3 ex.",1999-04-04,4 ex.,NA,NA,NA,leg. et coll.,NA,NA
Agoliinus nemoralis,"Erichson, 1848",5462,"Jívka, Volský důl",Jívka,"Jívka, Volský důl (5462d), 8.5.2004, 8 ex., krmelec, prosev, A. Hamet leg., det. et coll. (Hamet & Vancl 2016)",2004-05-08,8 ex.,NA,NA,NA,"leg., det. et coll.",NA,NA
Agoliinus nemoralis,"Erichson, 1848",5463,"Broumovské stěny, Modrý kámen",Broumovské stěny,"Broumovské stěny, Modrý kámen (5463b), 10.5.2004, 1 ex., J. Beran leg., Z. Vancl coll., Hamet det. (Hamet & Vancl 2016)",2004-05-10,1 ex.,NA,NA,NA,NA,NA,NA
Agoliinus nemoralis,"Erichson, 1848",5463,"Police nad Metují, Žděřina",Police nad Metují,"Police nad Metují, Žděřina (5463c), 1.5.2002, 1 ex., Z. Vancl leg. et coll., A. Hamet det. (Hamet & Vancl 2016)",2002-05-01,1 ex.,NA,NA,NA,leg. et coll.,NA,NA
Agoliinus nemoralis,"Erichson, 1848",5463,"Křinice, rybník Šlégl",Křinice,"Křinice, rybník Šlégl (5463b), 30.4.2003, 1 ex., prosev, Z. Vancl leg. et coll., A. Hamet det. (Hamet & Vancl 2016)",2003-04-30,1 ex.,NA,NA,NA,leg. et coll.,NA,NA
Agoliinus nemoralis,"Erichson, 1848",5464,"Božanov, Lopota",Božanov,"Božanov, Lopota (5464c), 19.5.2003, 1 ex., kůrovcový lapač, J. Beran leg., Z. Vancl coll., A. Hamet det. (Hamet & Vancl 2016)",2003-05-19,1 ex.,NA,NA,NA,NA,NA,NA
Agoliinus nemoralis,"Erichson, 1848",5563,"Machovská Lhota, pod Lhotským Šefelem",Machovská Lhota,"Machovská Lhota, pod Lhotským Šefelem (5563b), 27.4.2004, 11 ex., krmelec, prosev, Z. Vancl leg. et coll., A. Hamet det. (Hamet & Vancl 2016)",2004-04-27,11 ex.,NA,NA,NA,leg. et coll.,NA,NA
Agoliinus nemoralis,"Erichson, 1848",5857,"Kněžičky [Choťovice], obora Kněžičky [Žehuňská obora]",Kněžičky [Choťovice],"Kněžičky [Choťovice], obora Kněžičky [Žehuňská obora] (5857-58), 23.3.2002, 5 ex., J. Pelikán leg. et coll., P. Kylies det.; dtto, 5 ex., F. Pavel leg. et coll., V. Týr det.",2002-03-23,5 ex.,NA,NA,NA,leg. et coll.,J. Pelikán,NA
Agoliinus nemoralis,"Erichson, 1848",5860,"Vysoká nad Labem, ",Vysoká nad Labem,"Vysoká nad Labem, 11.5.1997, 1 ex., J. Mertlik leg. et coll., R. Červenka det.",1997-05-11,1 ex.,NA,NA,NA,leg. et coll.,J. Mertlik,NA
Agoliinus nemoralis,"Erichson, 1848",5861,"Hradec Králové, Na Plachtě, ",Hradec Králové,"Hradec Králové, Na Plachtě, 2.5.1969, 1 ex., J. Čáp leg., RMHK coll., D. Král det. (Mikát et al. 1997: 112); 31.3.2002, 2 ex., T. Kopecký leg. et coll., V. Týr det.",1969-05-02,1 ex.,NA,NA,NA,leg. et coll.,M. Mikát,NA
Agoliinus nemoralis,"Erichson, 1848",5861,"Hradec Králové, Nový Hradec králové, ",Hradec Králové,"Hradec Králové, Nový Hradec králové, 13.6.1996, 1 ex., M. Brabec leg. et coll., D. Král det.; 13.6.1997, 1 ex., M. Brabec leg. et coll., V. Týr det.",1996-06-13,1 ex.,NA,NA,NA,leg. et coll.,M. Brabec,NA
Agoliinus nemoralis,"Erichson, 1848",5861,"Běleč nad Orlicí, V. ",Běleč nad Orlicí,"Běleč nad Orlicí, V. 1957, 1 ex., R. Hozák leg., RMHK coll., J. Mertlik rev.",NA,1 ex.,NA,NA,NA,NA,J. Mertlik,NA
Agoliinus nemoralis,"Erichson, 1848",5861,"Krňovice, ",Krňovice,"Krňovice, 21.5.1995, 1 ex., J. Krátký leg., J. Větrovec coll.",1995-05-21,1 ex.,NA,NA,NA,NA,NA,NA
Agoliinus nemoralis,"Erichson, 1848",5862,"Týniště nad Orlicí, U Houkvice, ",Týniště nad Orlicí,"Týniště nad Orlicí, U Houkvice, 18.4.2013, 1 ex., J. Mertlik leg. et coll., L. Mencl det.",2013-04-18,1 ex.,NA,NA,NA,leg. et coll.,J. Mertlik,NA
Agoliinus nemoralis,"Erichson, 1848",5958,"Kladruby nad Labem, ",Kladruby nad Labem,"Kladruby nad Labem, 18.3.1972, 33 ex., L. Mencl leg. (Mencl 1974: 71).",1972-03-18,33 ex.,NA,NA,NA,NA,NA,NA
Agoliinus nemoralis,"Erichson, 1848",5958,"Kladruby nad Labem, Kolesa, ",Kladruby nad Labem,"Kladruby nad Labem, Kolesa, 20.7.2005, 2 ex., M. Průša leg. et coll., V. Týr det.",2005-07-20,2 ex.,NA,NA,NA,leg. et coll.,NA,NA
Agoliinus nemoralis,"Erichson, 1848",5959,"Semín, ",Semín,"Semín, 15.4.2000, 2 ex., M. Brabec leg. et coll., V. Týr det.; 24.3.2001, 5 ex., M. Brabec leg., det. et coll.; dtto, 31.3.2001, 3 ex.; dtto, 7.4.2001, 5 ex.; 14.4.2001, 9 ex., M. Brabec leg. et coll., V. Týr det.; 27.4.2002, 2 ex., M. Brabec leg., det. et coll.; 15.4.2006, 6 ex., M. Brabec leg. et coll., V. Týr det.",2000-04-15,2 ex.,NA,NA,NA,leg. et coll.,M. Brabec,NA
Agoliinus nemoralis,"Erichson, 1848",5960,"Lázně Bohdaneč [Bohdaneč u Pardubic], ",Lázně Bohdaneč [Bohdaneč u Pardubic],"Lázně Bohdaneč [Bohdaneč u Pardubic], 1.5.1999, 1 ex., M. Brabec leg. et coll., V. Týr det.",1999-05-01,1 ex.,NA,NA,NA,leg. et coll.,M. Brabec,NA
Agoliinus nemoralis,"Erichson, 1848",6062,"Vysoké Mýto, ",Vysoké Mýto,"Vysoké Mýto, 24.5.1976, 3 ex., J. Krč leg., V. Jiříček coll. (Juřena 1996: 30)",1976-05-24,3 ex.,NA,NA,NA,NA,V. Jiříček,NA
Agoliinus nemoralis,"Erichson, 1848",6366,"Vražné, ",Vražné,"Vražné, 9.5.1981, 1 ex., V. Jiříček leg., D. Juřena coll. (Juřena 1996: 30) Agoliinus piceus (Gyllenhal, 1808)",1981-05-09,1 ex.,NA,NA,NA,NA,V. Jiříček,NA
Agoliinus piceus,"Gyllenhal, 1808",5259,"Krkonoše, Labská bouda, ",Krkonoše,"Krkonoše, Labská bouda, 20.8.1991, 2 ex., J. Prouza leg., D. Král det., RMHK coll.",1991-08-20,2 ex.,NA,NA,NA,NA,D. Král,NA
Agoliinus piceus,"Gyllenhal, 1808",5259,"Krkonoše, Labský důl, ",Krkonoše,"Krkonoše, Labský důl, 4.7.1999, 1 ex., J. Říha leg. et coll., V. Týr det.",1999-07-04,1 ex.,NA,NA,NA,leg. et coll.,NA,NA
Agoliinus piceus,"Gyllenhal, 1808",5259,"Krkonoše, Špindlerův Mlýn, ",Krkonoše,"Krkonoše, Špindlerův Mlýn, 10.6.1986, 1 ex., V. Bene- dikt leg. et coll., V. Týr det.",1986-06-10,1 ex.,NA,NA,NA,leg. et coll.,NA,NA
Agoliinus piceus,"Gyllenhal, 1808",5259,"Krkonoše, Dívčí kameny [Dívčí hřeben], ",Krkonoše,"Krkonoše, Dívčí kameny [Dívčí hřeben], 13.6.1954, 1 ex., R. Hozák leg., RMHK coll., J. Mertlik rev.",1954-06-13,1 ex.,NA,NA,NA,NA,J. Mertlik,NA
Agoliinus piceus,"Gyllenhal, 1808",5260,"Krkonoše, Liščí hora, ",Krkonoše,"Krkonoše, Liščí hora, 25.7.1995, 4 ex., V. Benedikt leg. et coll., V. Týr det.; 27.7.2004, 3 ex., Štěpánek leg. et coll., V. Týr det.",1995-07-25,4 ex.,NA,NA,NA,leg. et coll.,NA,NA
Agoliinus piceus,"Gyllenhal, 1808",5260,"Krkonoše, Obří důl, ",Krkonoše,"Krkonoše, Obří důl, 4.6.2002, 1 ex., J. Mertlik leg. et coll., R. Červenka det. 2004.",2002-06-04,1 ex.,NA,NA,NA,leg. et coll.,J. Mertlik,NA
Agoliinus piceus,"Gyllenhal, 1808",5260,"Krkonoše, Sněžka, ",Krkonoše,"Krkonoše, Sněžka, 25.6.1955, 1 ex., R. Hozák leg., RMHK coll., J. Mertlik rev.; 18.6.1962, 2 ex., S. Laibner leg., RMHK coll., J. Mertlik rev.; 21.-22.7.1962, 1 ex., Z. Likovský leg., RMHK coll., J. Mertlik rev. 48                    Faunistika druhů čeledí Geotrupidae, Scarabaeoidae a Trogidae na území východních Čech",1955-06-25,1 ex.,NA,NA,NA,NA,J. Mertlik,NA
Agoliinus piceus,"Gyllenhal, 1808",5260,"Krkonoše, Růžová hora, ",Krkonoše,"Krkonoše, Růžová hora, 27.6.1955, 1 ex., R. Hozák leg., RMHK coll., J. Mertlik rev.",1955-06-27,1 ex.,NA,NA,NA,NA,J. Mertlik,NA
Agoliinus piceus,"Gyllenhal, 1808",5260,"Krkonoše, Svorová hora [Černá kupa], ",Krkonoše,"Krkonoše, Svorová hora [Černá kupa], 28.7.1954, 1 ex., R. Hozák leg., RMHK coll., J. Mertlik rev.",1954-07-28,1 ex.,NA,NA,NA,NA,J. Mertlik,NA
Agoliinus piceus,"Gyllenhal, 1808",5260,"Krkonoše, Obří hřeben, ",Krkonoše,"Krkonoše, Obří hřeben, 25.6.1955, 1 ex., R. Hozák leg., RMHK coll., J. Mertlik rev.",1955-06-25,1 ex.,NA,NA,NA,NA,J. Mertlik,NA
Agoliinus piceus,"Gyllenhal, 1808",5260,"Krkonoše, Modrý důl, ",Krkonoše,"Krkonoše, Modrý důl, 20.6.2005, 1 ex., J. Klouček leg. et coll., V. Týr det.",2005-06-20,1 ex.,NA,NA,NA,leg. et coll.,NA,NA
Agoliinus piceus,"Gyllenhal, 1808",5260,"Krkonoše, Horní Malá Úpa, VI. ",Krkonoše,"Krkonoše, Horní Malá Úpa, VI. 1955, 2 ex., R. Hozák leg., RMHK coll., J. Mertlik rev.",NA,2 ex.,NA,NA,NA,NA,J. Mertlik,NA
Agoliinus piceus,"Gyllenhal, 1808",5360,"Krkonoše, Jánské Lázně env., Černá hora, ",Krkonoše,"Krkonoše, Jánské Lázně env., Černá hora, 30.6.1998, 1 ex., T. Staněk leg. et coll., V. Týr det.; 24.5.2003, 2 ex., J. Mertlik leg. et coll., R. Červenka det.",1998-06-30,1 ex.,NA,NA,NA,leg. et coll.,J. Mertlik,NA
Agoliinus piceus,"Gyllenhal, 1808",5360,"Krkonoše, Pláň pod Sněžkou, ",Krkonoše,"Krkonoše, Pláň pod Sněžkou, 25.6.1955, 2 ex., R. Hozák leg., RMHK coll., J. Mertlik rev.",1955-06-25,2 ex.,NA,NA,NA,NA,J. Mertlik,NA
Agoliinus piceus,"Gyllenhal, 1808",5360,"Krkonoše, Pec pod Sněžkou, ",Krkonoše,"Krkonoše, Pec pod Sněžkou, 18.6.1962, 2 ex., S. Laibner leg., RMHK coll., V. Týr det. (Týr 1997: 244)",1962-06-18,2 ex.,NA,NA,NA,NA,NA,NA
Agoliinus piceus,"Gyllenhal, 1808",5360,"Krkonoše, Velká Úpa, ",Krkonoše,"Krkonoše, Velká Úpa, 4.7.1988, 1 ex., S. Urban leg. et coll., V. Týr det.",1988-07-04,1 ex.,NA,NA,NA,leg. et coll.,NA,NA
Agoliinus piceus,"Gyllenhal, 1808",5360,"Krkonoše, Pomezní bouda, Střecha, ",Krkonoše,"Krkonoše, Pomezní bouda, Střecha, 19.8.2008, 2 ex., M. Mařík leg., V. Týr det.",2008-08-19,2 ex.,NA,NA,NA,NA,NA,NA
Agoliinus piceus,"Gyllenhal, 1808",5361,"Krkonoše, Rýchory, Dvorský les, ",Krkonoše,"Krkonoše, Rýchory, Dvorský les, 6.8.1997, 3 ex., Fagetum, B. Mocek leg., RMHK coll., J. Mertlik det.",1997-08-06,3 ex.,NA,NA,NA,NA,J. Mertlik,NA
Agoliinus piceus,"Gyllenhal, 1808",5664,"Orlické hory, Sedloňov, NPR Bukačka, ",Orlické hory,"Orlické hory, Sedloňov, NPR Bukačka, 10.7.2017, 1 ex., P. Čížek leg. et coll., V. Týr det.; 29.6.1994, 3 ex., J. Hájek et J. Resl leg., J. Resl coll. (Resl 2018)",2017-07-10,1 ex.,NA,NA,NA,leg. et coll.,J. Resl,NA
Agoliinus piceus,"Gyllenhal, 1808",5664,"Orlické hory, Deštné, ",Orlické hory,"Orlické hory, Deštné, 3.-5.5.1958, 3 ex., V. Balthasar et Ad. Růžička leg., RMHK coll., J. Mertlik rev.",1958-05-05,3 ex.,NA,NA,NA,NA,J. Mertlik,NA
Agoliinus piceus,"Gyllenhal, 1808",5764,"Orlické hory, Kamenec, VII.",Orlické hory,"Orlické hory, Kamenec, VII.1983, 1 ex., Z. Vancl leg. et coll., V. Týr det. (Týr 1997: 244)",NA,1 ex.,NA,NA,NA,leg. et coll.,NA,NA
Agoliinus piceus,"Gyllenhal, 1808",5764,"Orlické hory, Šajtava, ",Orlické hory,"Orlické hory, Šajtava, 25.5.1960, 1 ex., K. Poláček leg., J. Resl coll. (Resl 2018)",1960-05-25,1 ex.,NA,NA,NA,NA,J. Resl,NA
