PORADI;ID_NALEZ;DRUH;CESKE_JMENO;KAT_TAX;AUTOR;DATUM_OD;DATUM_DO;CAS;ID_LOKAL;NAZ_LOKAL;SITMAP;KATASTR;X;Y;ZDROJ;NEGATIV;POCET;ODHAD;POCITANO;REL_POC;POKRYVN;PATROVITOST;FENOFAZE;KODHN;ETOLOGIE;KOMPLETNI_SEZNAM;POZNAMKA;UMIST_NAL;POP_BIOT;TAX_POZN;PROJEKT;DAT_SADA;ZAPSAL;VEROH;VALIDACE;VAL_POZN;GARANCE;GAR_POZN;VYHLASKA;EVD;REDLIST;STRUKT_POZN;CXLOKAL_POZN;CXLOKAL_Z;CXPRESNOST;DATI_INSERT;DATI_UPDATE;UPDATOR
46;48651259;Euoniticellus fulvus;;Brouci;Ambroová Lucie;20180730;20180730;;7299481;Lysá nad Labem;5755;Lysá nad Labem;-710668.83;-1034323.8;Èeská krajina o.p.s., Biologické centrum AV ÈR v.v.i. (2018) Obnova stanoviš a zavedení pastvy velkıch spásaèù v EVL Milovice-Mladá a navazujících plochách - I. a II. etapa (Pod Benáteckım vrchem + Traviny).;0;1;0;imaga;;;;;;;0;rozplavení trusu ve vodì, trus konì, 3 replication = èíslo exkrementu (konì, krávy 10 ks/lokalita, ovce a lesozvìø 20 ks/lokalita);;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hejtmánková Jana;0;;;;;;;VU;;;;1;20200305
47;33678143;Euoniticellus fulvus;;Brouci;Polák -;19550101;19551231;;5393809;Malı Bor;6647;Malı Bor;-810135;-1118722;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;;3000;20140916
48;61875188;Euoniticellus fulvus;;Brouci;Chybík Josef, Tomèík Jiøí, Bezdìk Aleš, Bezdìk Jan, Hrùzová Lucie, Kubáò Vítìzslav, Martinyová Adriana, Ryšánek Jaroslav, Sehnal Richard, Souèek Martin, Sıkora Karel, Škorpík Martin;20240719;20240719;;10111876;Mašovice u Znojma - pastevní rezervace exmoorskıch koní;7161;Mašovice u Znojma;-649235.78;-1194076.97;Sekce pro vızkum vrubounovitıch broukù, Èeská spoleènost entomologická (2024) Vısledky vıjezdního zasedání Sekce.;0;;0;jedinci;;;;;;;0;Jaroslav Ryšánek lgt.;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hrùzová Lucie;0;;;;;;;VU;;;;116;20250313
49;57793292;Euoniticellus fulvus;;Brouci;Vávra Jiøí;20210510;20210510;;9650429;Mašovice-støelnice;7161;Mašovice u Znojma;-648803.29;-1194282.73;Vávra J. (2023) Entomologickı prùzkum saproxylofágních broukù (Coleoptera) na území Národního parku Podyjí a jeho ochranného pásma a vyhodnocení vıskytu druhù z hlediska potøeb ochrany pøírody.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Monitoring a mapování vybranıch druhù;Raèanskı Zdenìk;0;;;;;;;VU;;;;1;20240211
50;61623065;Euoniticellus fulvus;;Brouci;Hauck David;20240713;20240907;;10769254;Mikulov, slanisko;7165;Mikulov na Moravì;-602193.94;-1203579.01;HAUCK D. (2024) Entomologickı prùzkum slaniska u Mikulova.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Tøešòák Martin;0;;;;;;;VU;;;;1;20250211
51;47755026;Euoniticellus fulvus;;Brouci;Kavka M.;20190706;20190706;;7081849;Milotice;6156;Èestín;-698320.56;-1078830.44;POKORNİ J. (2019) Terenní pozorování.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Bárdyová Mária;0;;;;;;;VU;;;;1;20191113
52;48858080;Euoniticellus fulvus;;Brouci;Køivan Václav;20200508;20200508;;7408366;Mohelno - step vıchod;6863;Mohelno;-629093.18;-1167465.02;KØIVAN V. (2020) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Køivan Václav;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;32;20200526
53;33678354;Euoniticellus fulvus;;Brouci;Vališ Jaromír;20030806;20030806;;5375945;NPP Pastvisko u Lednice 1453;7166;Lednice na Moravì;-588817;-1204600;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;Equus;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;;528;20140917
54;57440810;Euoniticellus fulvus;;Brouci;Jelínek Aleš, Køivan Václav;20190506;20190506;;9599186;NPR Divoká Oslava - Levı bøeh;6862;Bøezník;-630455.1;-1159959;JELÍNEK A., KØIVAN V. (2020) Inventarizaèní prùzkum - NPR Divoká Oslava. Saproxylickı hmyz, fytofágní hmyz a epigeiètí predátoøi - Brouci: Závìreèná zpráva. Volfíøov - Øeèice. Manuskript. 78 s. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;;0;jedinci;vzácnì;;;;;;0;;;;;OP MapInv: Inventarizace MZCHÚ;Data z projektu: Inventarizace MZCHÚ;Raèanskı Zdenìk;0;;;;;;;VU;;;;1;20240102
55;15794819;Euoniticellus fulvus;;Brouci;Dedek Pavel, Šácha Vladimír;20110717;20110717;;4944376;NPR Dìvín-Kotel-Soutìska (èást Kotel);7165;Klentnice;-599812;-1197669;DEDEK P. (2011) Terénní šetøení 2011.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Dedek Pavel;1;;;Garantováno;;;;VU;;;437;0;20120129
56;49720046;Euoniticellus fulvus;;Brouci;Jelínek Aleš, Køivan Václav;20180630;20180630;;7516199;NPR Mohelenská hadcová step - západ;6863;Mohelno;-630830.92;-1167260.36;JELÍNEK A., KØIVAN V. (2019) Inventarizace saproxylického hmyzu a epigeickıch predátorù lokality NPR Mohelenská hadcová step. Èást 1. Brouci.;0;;0;jedinci;vzácnì;;;;;;0;;;;;OP MapInv: Inventarizace MZCHÚ;Data z projektu: Inventarizace MZCHÚ;Raèanskı Zdenìk;0;;;;;;;VU;;;;1;20200709
57;49823834;Euoniticellus fulvus;;Brouci;Jelínek Aleš, Køivan Václav;20180630;20180630;;7547943;NPR Mohelenská hadcová step - západ;6863;Mohelno;-630830.92;-1167260.36;JELÍNEK A., KØIVAN V. (2019) Inventarizace saproxylického hmyzu a epigeickıch predátorù lokality NPR Mohelenská hadcová step. Èást 1. Brouci: Závìreèná zpráva. Volfíøov - Øeèice. Manuskript. 42 s. Archivuje Ústøední seznam ochrany pøírody, AOPK ÈR, Praha.;0;;0;jedinci;vzácnì;;;;;;0;;;;;OP MapInv: Inventarizace MZCHÚ;Data z projektu: Inventarizace MZCHÚ;Raèanskı Zdenìk;0;;;;;;;VU;;;;1;20200812
58;54475034;Euoniticellus fulvus;;Brouci;Hrùzová Lucie, Ambroová Lucie, Bezdìk A., Resl Jaroslav, Kopr David, Martinyová Adriana, Kylies Petr, Mencl Ladislav, Sehnal Richard;20220611;20220611;;1817736;NPR Slanisko u Nesytu;7266;Sedlec u Mikulova;-596501;-1207875;Sekce pro vızkum vrubounovitıch broukù (2022) Faunistické mapování nadèeledi Scarabaeoidea.;0;;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Hrùzová Lucie;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;176;298;20221225
59;32781752;Euoniticellus fulvus;;Brouci;Køivan Václav;20120401;20120831;;5395007;Novy Prerov - slanisko;7164;Novı Pøerov;-610980;-1202344;KØIVAN V., JELÍNEK A., NÌMEC R., REITER A. (2013) Závìreèná zpráva k provedenému prùzkumu vybranıch lokalit v oblasti Znojemska. Projekt Greennet podpoøenı Evropskou unií z programu Central Europe, kofinancovanı ERDF. Obèanské sdruení Ametyst.;0;;0;;hojnì;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Kopeèková Michala;1;;;Garantováno;;;;VU;;_;;196;20140204
60;61765423;Euoniticellus fulvus;;Brouci;Kavka Michal;20190519;20190519;;10807566;Nové Dvory;6057;Nové Dvory u Kutné Hory;-680625.24;-1063858.04;Michal Kavka (2024) Vlastní nálezy.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;1;20250221
61;61765424;Euoniticellus fulvus;;Brouci;Kavka Michal;20190527;20190527;;10807566;Nové Dvory;6057;Nové Dvory u Kutné Hory;-680625.24;-1063858.04;Michal Kavka (2024) Vlastní nálezy.;0;2;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Importy nálezù hmyzu;Hejda Radek;0;vìrohodnı záznam;;Návrh validace;;;;VU;;;;1;20250221
62;33678375;Euoniticellus fulvus;;Brouci;Maøík Martin;20050827;20050827;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;4;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
63;33678367;Euoniticellus fulvus;;Brouci;Vališ Jaromír;20030622;20030622;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;11;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
64;33678368;Euoniticellus fulvus;;Brouci;Chybík Josef;20030801;20030801;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;15;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
65;33678379;Euoniticellus fulvus;;Brouci;Juøena Daniel, Štìpánek František;20070925;20070925;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;7;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
66;33678381;Euoniticellus fulvus;;Brouci;Kováø Josef;20080719;20080719;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
67;33678373;Euoniticellus fulvus;;Brouci;Zeman Vladimír;20041002;20041002;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;2;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
68;33678366;Euoniticellus fulvus;;Brouci;Chybík Josef;20030516;20030516;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;2;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
69;33678358;Euoniticellus fulvus;;Brouci;Juøena Daniel;20020810;20020810;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;4;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
70;33678370;Euoniticellus fulvus;;Brouci;Chybík Josef;20030927;20030927;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;5;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
71;33678363;Euoniticellus fulvus;;Brouci;Chybík Josef;20020930;20020930;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
72;33678371;Euoniticellus fulvus;;Brouci;Juøena Daniel;20031003;20031003;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;3;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
73;33678365;Euoniticellus fulvus;;Brouci;Habarta Jan;20021025;20021025;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;2;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
74;33678377;Euoniticellus fulvus;;Brouci;Kováø Josef;20070429;20070429;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
75;33678380;Euoniticellus fulvus;;Brouci;Juøena Daniel, Štìpánek František;20071002;20071002;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
76;33678355;Euoniticellus fulvus;;Brouci;Kavka Michal;19990923;19990923;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;Equus;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
77;33678359;Euoniticellus fulvus;;Brouci;Juøena Daniel, Doleel Karel;20020817;20020817;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;4;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
78;33678357;Euoniticellus fulvus;;Brouci;Schles Radovan;20010706;20010706;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;8;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
79;33678361;Euoniticellus fulvus;;Brouci;Mazal Lubomír;20020916;20020916;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917;20140917;90
80;33678364;Euoniticellus fulvus;;Brouci;Vacík Dušan, Habarta Jan;20021022;20021022;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;2;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
81;33678356;Euoniticellus fulvus;;Brouci;Kandrnál Ladislav;20010625;20010625;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
82;33678362;Euoniticellus fulvus;;Brouci;Chybík Josef;20020914;20020914;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917;20140917;90
83;33678360;Euoniticellus fulvus;;Brouci;Juøena Daniel, Schles Radovan;20020825;20020825;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;2;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
84;33678374;Euoniticellus fulvus;;Brouci;Maøík Martin;20050813;20050813;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
85;33678372;Euoniticellus fulvus;;Brouci;Chybík Josef;20031010;20031010;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
86;33678369;Euoniticellus fulvus;;Brouci;Chybík Josef;20030805;20030805;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;30;1;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
87;33678376;Euoniticellus fulvus;;Brouci;Maøík Martin;20060812;20060812;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;;0;jedinci;;;;;;;0;více ex.;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
88;33678378;Euoniticellus fulvus;;Brouci;Maøík Martin;20070728;20070728;;5388642;Novı Dvùr nr. Lednice;7266;Charvátská Nová Ves;-588837;-1208808;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;186;300;20140917
89;33678156;Euoniticellus fulvus;;Brouci;Schles Radovan;20051029;20051029;;5477156;Ochoz u Brna;6766;Ochoz u Brna;-587489.22;-1154842.22;JUØENA D., TİR V., BEZDÌK A. (2008) Pøíspìvek k faunistickému vızkumu listorohıch broukù (Coleoptera: Scarabaeoidea) na území Èeské republiky a Slovenska. Klapalekiana. 44, Supplementum. 17-176.;0;1;0;jedinci;;;;;;;0;;Equus;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Škapec Ludvík;1;;;Garantováno;;;;VU;;;;2681;20140916
90;44342335;Euoniticellus fulvus;;Brouci;Køivan Václav;20180411;20180411;;6514697;Ochoz u Brna - PR Údolí Øíèky;6766;Ochoz u Brna;-588050.24;-1156344.02;KØIVAN V. (2018) Terénní zápisky - náhodná pozorování.;0;;0;;;;;;;;0;;;;;Mobilní sbìr dat;ND - Databáze BioLog;Køivan Václav;1;;;Garantováno;;;;VU;;;;32;20180418
91;33656162;Euoniticellus fulvus;;Brouci;Peøinková Pavlína;20091001;20091001;;5473917;Ocmanice;6762;Ocmanice;-633090.04;-1153296.44;PEØINKOVÁ P., FISCHER O. A. (2010) Euoniticellus fulvus (Goeze, 1777) (Coleoptera: Scarabaeidae) in south-western Moravia (Czech Republic). Acta Musei Moraviae, Scientiae biologicae (Brno) 95(2). s. 25-28.;0;;0;;;;;;;;0;1 samice;kravskı trus;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;ISOP Admin;1;;;Garantováno;;;;VU;;;;1651;20140826
92;33658130;Euoniticellus fulvus;;Brouci;Fischer O.A.;20090730;20090730;;5474070;Ocmanice-Plackı Dvùr farm;6762;Ocmanice;-633580.98;-1154307.09;PEØINKOVÁ P., FISCHER O. A. (2010) Euoniticellus fulvus (Goeze, 1777) (Coleoptera: Scarabaeidae) in south-western Moravia (Czech Republic). Acta Musei Moraviae, Scientiae biologicae (Brno) 95(2). s. 25-28.;0;;0;;;;;;;;0;1 samice;koòskı trus;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;ISOP Admin;1;;;Garantováno;;;;VU;;;;1;20140826
93;56163673;Euoniticellus fulvus;;Brouci;Tomèík Jiøí;20230810;20230810;;9362985;Ostrava - Stará Bìlá;6275;Stará Bìlá;-477149.2;-1108088.29;TOMÈÍK J. (2017) Vlastní nálezy.;0;;0;jedinci;;;;;;;0;;;;;Sbìr floristickıch a faunistickıch nálezù;Nálezová data ochrany pøírody;Tomèík Jiøí;0;;;;;;;VU;;;;502;20230811
